,ETF 1 ,ETF 2,ETF 3,ETF 4,ETF 5,ETF 6,ETF 7,ETF 8,ETF 9,ETF 10,ETF 11,ETF 12,ETF 13,ETF 14,ETF 15,ETF 16,ETF 17,ETF 18,ETF 19,ETF 20,ETF 21,ETF 22,ETF 23,ETF 24,ETF 25,ETF 26,ETF 27,ETF 28,ETF 29,ETF 30,ETF 31,ETF 32,ETF 33,ETF 34,ETF 35,ETF 36,ETF 37,ETF 38,ETF 39,ETF 40,ETF 41,ETF 42,ETF 43,ETF 44,ETF 45,ETF 46,ETF 47,ETF 48,ETF 49,ETF 50,ETF 51,ETF 52,ETF 53,ETF 54,ETF 55,ETF 56,ETF 57,ETF 58,ETF 59,ETF 60,ETF 61,ETF 62,ETF 63,ETF 64,ETF 65,ETF 66,ETF 67,ETF 68,ETF 69,ETF 70,ETF 71,ETF 72,ETF 73,ETF 74,ETF 75,ETF 76,ETF 77,ETF 78,ETF 79,ETF 80,ETF 81,ETF 82,ETF 83,ETF 84,ETF 85,ETF 86,ETF 87,ETF 88,ETF 89,ETF 90,ETF 91,ETF 92,ETF 93,ETF 94,ETF 95,ETF 96,ETF 97,ETF 98,ETF 99,ETF 100,ETF 101,ETF 102,ETF 103,ETF 104,ETF 105
Dates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/01/2019,105.5391827,105.6609195,106.1422702,105.6613745,100.3340495,105.5996033,100.6169054,101.8100078,105.5021527,103.7973837,101.910678,105.818445,110.9220073,104.7638334,100.6053274,105.6588525,105.4163501,105.50958,105.7335669,100.8437818,102.6143303,105.7554379,105.4814173,105.005087,106.1682786,103.7888981,104.6146602,105.6238269,105.5671475,106.4601333,104.5573198,105.2963053,105.7582978,100.0516133,101.7077101,103.1660117,107.1410826,103.2172588,100.7598601,104.9508076,104.2491546,104.9193744,100.2441076,104.7910629,99.82543042,100.0567642,106.1686946,100.6141779,108.3019943,105.3846436,104.7631348,107.796539,104.9638822,104.24646,104.8004652,104.8836936,100.5872242,105.2943401,105.5917993,105.6005595,100.3503371,105.4152456,104.5735436,99.97147446,100.0910577,103.363235,105.9616607,105.379724,110.0446836,100.7583203,104.9134533,100.1834678,106.3027389,105.7998787,109.2718647,101.3885375,105.5490694,100.6098008,106.0310938,105.8479777,106.618564,104.8819156,105.3879198,105.3612637,105.4699564,100.606914,102.8032858,101.702171,105.6035714,100.6723825,100.2749466,105.1489446,108.6083507,105.6228228,106.0122903,107.6297678,104.46132,105.8886138,107.6455768,105.0841138,105.0988612,105.5793835,103.5694648,105.5788656,104.9379165
29/01/2019,105.3869863,105.6841633,106.315387,105.71493,101.6252921,105.6476041,100.6699377,102.2322127,105.5391216,103.5839122,102.1721554,104.8025433,111.7291415,105.6074515,100.6904669,105.5317046,105.5087413,105.5993226,105.5607868,100.8760422,102.778975,105.7967362,105.2424489,105.8486887,106.2492217,103.9412965,105.1534538,105.8370975,105.6108065,106.6356231,104.9600964,105.1468758,105.5307991,100.2852099,101.665652,103.4848373,107.2380543,103.609533,100.8139093,105.0239872,105.0748708,105.0892209,100.2593215,104.8271577,100.0894669,100.0614284,106.2493844,100.6363771,108.3629569,105.4430054,105.6103735,107.9344439,103.9019572,104.9385694,105.4550208,105.1797863,100.6340898,105.0506324,105.6355381,106.107582,100.5345451,105.4720865,104.6903963,99.97047105,100.0922402,104.2006102,106.0166754,105.4267495,109.802721,100.8130966,105.7472437,100.1900158,105.5906884,104.7840745,109.419692,101.4993178,105.4835625,100.653698,106.835108,105.7225467,106.677044,104.8658545,105.3851563,105.5229523,106.4617103,100.6631501,103.0654105,102.178677,106.1117684,100.8675374,100.354582,105.2278556,108.689681,105.6687439,106.1285501,108.2037407,104.4978934,106.5567236,108.3193891,106.0649056,104.926765,105.3890968,103.3541056,106.0979021,105.0474314
30/01/2019,107.0339042,106.8281723,107.0105541,106.7722977,103.2266755,106.6551772,100.7594733,102.4784988,107.0898874,103.6276768,102.3677398,107.5782254,112.5785973,106.0492532,100.8126807,107.1099855,106.1925128,106.7129061,107.2246121,100.9237542,103.1175566,106.8896385,106.6448497,106.2415216,105.8974306,104.1639127,105.4703438,106.884475,106.6821574,107.3483539,105.3560146,106.7813812,107.2152279,100.7882448,101.7714964,103.6405427,107.6369309,104.2380875,100.8566394,105.6996375,105.2982441,105.223728,100.2884243,104.124771,100.2574901,100.0732378,105.8973611,100.6511766,109.1523035,106.1536359,106.0494911,109.1165787,107.0630364,105.1126433,105.9935797,105.6889483,100.7155618,106.6389344,106.7099127,106.4222857,100.6630509,106.5413095,105.3670955,99.96946764,100.1027355,105.2092996,107.5329252,106.5472827,110.5509799,100.8590271,106.1435174,100.1965793,106.1844499,107.5506006,110.430418,101.6380034,106.4460915,100.7344658,107.281563,107.3402846,107.2876444,104.2973432,106.7380471,106.616049,106.9087066,100.7216531,103.1919787,103.5725206,106.4258947,100.7794717,100.4005039,106.3819294,109.2804216,106.7808954,106.7098489,107.7611117,104.1833047,106.8967579,108.3763748,106.3636369,106.702254,106.2462969,103.370143,106.3853924,106.1993187
31/01/2019,107.9702722,107.7791358,108.3410122,107.7817475,103.6316094,107.470523,101.0864443,103.4597342,107.5654409,104.8209764,103.176317,109.1443469,114.5299274,106.1886336,101.0349622,108.0607633,106.9738367,107.5143285,108.1809925,101.522503,103.3236193,107.8911555,107.5124365,106.3248926,105.7210161,104.6622733,105.5037261,107.3753687,107.482235,108.726016,106.2870978,107.6732696,108.1688463,101.4028997,102.0919879,105.5312523,108.6356462,105.1468815,101.0760867,106.5283204,105.1084336,107.1541639,100.4332533,105.9899244,100.7441028,100.0864364,105.8162925,100.7029747,109.9131481,106.9131148,106.1889756,109.822494,106.9395567,104.9374551,106.5880673,106.6977209,101.0078011,107.5759486,107.6154922,106.2824174,101.0622496,107.3969951,105.9616308,99.96839256,100.1408733,105.5891143,108.0235968,107.113278,111.7743331,101.0777496,106.2838289,100.2031429,107.1986752,109.1134857,112.2455996,102.2938373,107.2216088,101.0251997,107.222299,108.2925951,108.7444852,106.0997879,108.3804921,107.0775035,106.9611986,101.0859235,104.6286849,104.7879931,106.2854412,100.9362516,100.6201884,107.0674689,110.2904758,107.7290942,108.2502906,109.2361038,105.243933,107.9658929,108.6858242,106.4059649,108.3282436,107.2822572,104.5362903,106.2533023,107.3820318
01/02/2019,108.07744,107.8413287,108.3813532,107.8243804,104.3955119,107.7098685,101.1303713,103.1039875,107.7332977,104.9142388,102.9460772,108.6493954,114.9153567,106.5149222,100.9161113,108.1678352,107.0897511,107.6563464,108.3192917,101.2684289,102.8834305,107.9498071,107.8159222,106.6329414,105.7936574,104.7946166,105.8941539,107.4982984,107.7045769,108.7583313,106.4359049,107.7723625,108.2969023,101.1784412,102.1410377,105.3384741,108.4509384,105.2546424,100.8036869,106.6992492,105.7259863,107.2970036,100.4815448,105.2718966,100.2902219,100.0764134,105.8878905,100.7325736,110.2971332,107.0129457,106.5144392,110.1229997,107.5878249,105.5040788,106.8550185,106.8409916,101.0457916,107.5843523,107.6746321,106.4805641,100.8101241,107.7203736,106.21452,99.96738915,100.1689592,106.1503629,108.2128028,107.2150263,111.9992229,100.8122886,106.5746563,100.2097532,106.8128708,108.6186959,114.1226623,102.1594756,107.4345063,101.0601815,107.4613303,108.4196341,108.8227453,105.3781254,108.8680978,107.1873431,107.1235577,101.1317843,104.5226041,105.0224238,106.4853398,100.6948499,100.4886245,107.2154271,110.3486733,107.7624588,108.3748547,109.9033309,105.0515627,107.7912915,108.3592791,106.7273097,108.3998002,107.4598042,104.5981488,106.4568765,107.7235724
04/02/2019,108.8109545,108.2787667,108.1712307,108.1784806,104.6022723,108.4040121,101.1342267,102.5918686,108.8393072,104.856332,102.8866154,109.9837381,114.6614268,106.5807895,100.9163574,108.9214566,107.4176263,108.1497817,109.0525822,100.9619864,102.9142956,108.3090259,108.6304521,106.6951164,105.7531858,104.9097698,105.6964403,108.3072417,108.347625,108.5354907,107.1491811,108.4848723,108.9939396,100.9259253,102.1194171,105.2346704,108.3115763,105.6789701,100.7089443,107.0585553,105.7877118,106.7158548,100.4785295,105.6814002,100.0654636,100.0866349,105.8492503,100.7621726,110.5750275,107.3119974,106.5815984,110.6951626,109.3103661,105.5708372,106.5528165,106.7822139,101.0369165,108.2944662,108.1101727,106.3931465,100.697254,108.4815805,106.6865952,99.96437891,100.1770894,105.747096,109.314212,107.7419037,112.6839004,100.7114968,106.6579929,100.229631,107.0124733,109.9526695,115.9309681,101.9940058,107.8930547,101.0468083,107.2588451,109.1374852,108.6533252,105.6101078,109.5632736,107.9955974,107.2415631,101.1475653,104.4429221,104.6631332,106.3973378,100.6451592,100.3423413,107.7776682,111.1434701,108.1872289,108.1132702,109.4922244,105.932607,108.0703349,109.1408461,106.9066529,109.606111,107.2660798,104.5317082,106.3869464,108.3866842
05/02/2019,109.3240545,109.0017821,108.5281848,108.8496854,106.7323429,108.7292995,101.3374966,102.7521501,109.5299215,105.4029106,103.2845095,110.9895858,115.1420798,108.1277154,100.9799249,109.4310776,108.0564692,108.9044942,109.5734306,101.0160669,102.924615,108.9936537,109.1393742,108.1986208,107.5640281,105.2922233,107.3608788,109.207351,108.7388982,108.9347187,107.546762,108.9932697,109.5080399,101.0192015,102.3570831,105.242085,108.7891384,106.0584229,100.6586943,107.691862,107.3679007,106.9696447,100.5651527,105.886109,100.2313047,100.0981465,107.6619288,100.7917715,110.707245,107.9844633,108.1262592,111.1521499,110.2796814,107.1246628,107.924341,107.4192174,101.2163337,108.8491113,108.8087626,108.1240166,100.8843936,108.8833072,107.3633454,99.9633755,100.2055449,107.5056161,110.0197384,108.581861,113.6075968,100.6593997,108.1661288,100.2362569,108.4900939,110.9567833,116.7457371,102.1568332,108.6289509,101.2186949,108.654511,109.6575413,109.0394654,105.7877456,110.2922256,108.9085553,108.8350427,101.334583,104.4441367,104.5790439,108.1253242,100.8091549,100.419996,108.5766423,111.5372159,108.8860906,108.5450922,109.7194494,105.975804,108.5295607,109.8257102,108.5566328,110.402895,107.6181405,105.0701063,108.0885781,109.3179569
06/02/2019,109.0883302,108.7811507,108.2096658,108.6196083,106.6688667,108.7022868,101.4652991,102.6114152,109.5963126,105.3476794,103.166762,110.5993511,114.6704958,108.2919962,100.9937868,109.2189929,107.8436861,108.7390716,109.3333255,100.9591466,102.9348878,108.7574777,108.770098,108.3568845,107.1551617,105.3967207,107.2842769,109.2877916,108.6908071,108.5826171,107.2422895,108.7544143,109.2477062,101.0233982,102.582648,104.9529176,109.0577037,105.8401536,100.5964595,107.4709884,107.2004254,106.5927185,100.6134899,105.9352666,100.2574901,100.1078719,107.2522294,100.8139707,111.008891,107.7532867,108.2915741,111.0253911,110.5698586,106.9666661,107.789891,107.2443537,101.3233456,108.6894407,108.6054692,108.2405735,100.8980749,108.8341475,107.2244373,99.96237209,100.2198835,107.414859,110.0773551,108.4217028,114.2351688,100.6030924,108.346833,100.2428672,107.6992943,110.547618,116.4707096,102.1224421,108.2971901,101.318578,109.0960273,109.4124685,108.6619252,105.8556412,110.0702238,109.0419369,108.7992342,101.4899516,104.3131148,104.961268,108.2447971,101.0120176,100.4209268,108.4336161,111.445902,108.6765756,108.1340309,109.5578964,105.9569701,108.0105399,109.8707807,108.4669323,109.8780917,107.7730391,105.0059567,108.1833722,109.0807803
07/02/2019,108.0785658,107.716093,107.5896218,107.5869043,105.4931271,107.7627357,101.6239859,102.4237686,108.7970222,105.0613945,103.2671634,109.1379322,114.1112455,106.7028635,101.0950848,108.2584345,106.7944517,107.7776928,108.3551843,101.0082367,102.9452073,107.7392352,107.8575188,106.7445738,104.2910215,104.9990375,105.2140902,108.432234,107.7854485,107.9129732,107.2460304,107.7337473,108.1913616,101.1472363,102.4515794,104.6415066,107.4186985,105.5101549,100.6136925,106.3290458,105.8080507,106.1617292,100.6775893,105.1392914,100.6502717,100.1048947,104.3854698,100.8287702,109.4436571,106.7446436,106.7055845,110.2333673,109.001667,105.6003816,105.9981326,106.2583575,101.4986764,107.6767931,107.5187738,106.0493036,101.0944982,107.8017943,106.23011,99.96136868,100.229418,105.4376382,109.3220181,107.4559428,113.3832958,100.6179347,106.7387783,100.2494931,108.2390399,109.0841016,114.4251925,102.2026747,107.2871157,101.4869891,106.8914087,108.4341069,108.0831448,105.0978719,108.9638994,108.1994541,107.5451218,101.7004229,103.9941437,103.8528183,106.0505749,101.2960582,100.5265481,107.4176366,110.3825203,107.5999412,107.486298,109.47909,105.1362287,108.3350275,109.8395249,107.1964547,108.9789669,107.4383692,104.6989553,105.990676,108.1343721
08/02/2019,108.1767279,107.3911786,107.0344569,107.2077881,105.1600878,107.9251016,101.6277592,102.8029711,109.1649384,104.8257542,103.391526,109.2874528,113.576179,106.1152755,101.1109152,108.3649916,106.5236214,107.4725878,108.454332,101.0318735,102.9554801,107.3800164,108.1143143,106.1496722,103.201403,104.8593055,104.7085176,108.3724192,107.958164,107.2983102,107.2495636,107.8277565,108.2668818,101.2243347,102.2499478,104.4783866,106.2409089,105.7000339,100.5932087,106.0624757,105.4208717,105.8031643,100.6607763,103.1776274,100.7921095,100.0982458,103.2940744,100.8361699,109.0699645,106.4839642,106.1166503,110.4189159,109.5881953,105.224923,105.1545089,105.8028301,101.5173843,107.7188117,107.21753,105.1867824,101.1966188,108.0160998,106.0206519,99.96036527,100.2199574,104.9317273,109.6495043,107.1524119,112.2182255,100.59565,106.1413915,100.256119,108.0594556,109.2128544,115.7212596,102.2088804,107.1133111,101.5026289,105.9402224,108.4878171,107.4553445,103.1325341,109.2863087,108.1977442,107.0901907,101.7148088,103.9214257,104.0413821,105.1892043,101.5928905,100.6531011,107.14638,109.8614219,107.2178633,107.1333666,109.4081643,103.1466363,108.3206767,109.2463559,106.810922,109.468565,106.7324278,104.4492302,105.1670552,108.201333
11/02/2019,108.2544021,107.448198,106.9436103,107.2479547,106.0216459,108.2627511,101.5443349,102.1422987,109.7470294,104.5551404,103.2559914,109.2262228,114.2563482,107.0159786,101.103123,108.4916247,106.7284161,107.6878011,108.5391677,100.694674,102.399489,107.4247226,108.2480178,107.0540357,104.2214935,104.909418,105.7099868,108.9301405,108.2848526,107.2516326,107.7273672,107.8877864,108.369608,101.0000115,102.2716761,103.6182991,106.2648286,105.6142525,100.6089534,106.1951951,106.4770188,105.4276542,100.6484408,102.5513835,100.5804438,100.1067802,104.315103,100.8657688,109.2172247,106.6752734,107.0155499,110.7314419,109.5943693,106.2569334,105.5602388,105.8020954,101.4447874,107.769234,107.3154805,106.2066554,101.0788625,108.2772606,106.3737419,99.95735504,100.2272007,106.0490844,110.1955624,107.4169705,112.938226,100.6014338,107.0419361,100.2759968,107.9446407,109.1506107,115.9790979,101.944561,107.1804029,101.4333454,106.8025128,108.5389544,107.4759845,102.5066417,109.3768903,108.7655621,107.8336246,101.6065216,103.3003268,103.9063296,106.2090951,101.6716084,100.5816046,107.3781811,110.2807357,107.2795698,106.9838897,110.9947988,103.1466363,108.3362234,108.757488,107.5845386,109.4276287,107.0569869,104.1651393,106.1880342,108.2919087
12/02/2019,109.655014,108.7029015,107.5877954,108.4480195,106.0815862,109.7044238,101.5129995,102.4237686,110.935959,104.7624963,103.1916786,110.8938043,115.1874244,107.5093377,101.0925421,109.8794412,107.979001,108.8388022,109.9569108,100.671246,102.4800369,108.6139427,109.7213026,107.5486095,105.2779046,105.2853372,106.549705,109.9729802,109.6764693,107.9538161,108.9199019,109.2933404,109.8016774,100.9347926,102.3806937,103.8481501,107.6304661,106.315767,100.6155725,107.4820402,106.9136377,105.8523035,100.6506794,104.6117923,100.4167849,100.1099559,105.3709835,100.8805683,110.7349553,107.9258481,107.5114945,112.1054633,111.0884732,106.7927528,106.2679466,106.7234361,101.4078824,109.1054246,108.5229198,107.0342095,101.0041044,109.7213261,107.5576978,99.95635163,100.2323005,106.9348099,111.3761482,108.5789906,114.8433131,100.6204014,107.5211211,100.2826227,108.3198569,110.816972,117.2029703,101.9560914,108.430317,101.399497,107.3645325,109.9386353,108.1553849,104.5286235,110.6932414,109.8445336,108.4540684,101.5418283,103.4365313,105.3027214,107.035498,101.4159391,100.47331,108.5963701,111.5693584,108.5391711,107.6606876,112.0416098,105.2955965,108.8971007,109.2530906,108.2819068,110.7696842,107.4976189,104.3690433,107.005439,109.4453808
13/02/2019,109.992953,109.1216595,107.5924012,108.8193843,106.9517312,110.1507733,101.5786234,102.6426896,111.3960528,105.0734346,103.0773121,110.9128785,115.6499395,108.1490513,101.0410318,110.2289691,108.4099289,109.2236618,110.2803648,100.5702052,102.7784613,108.9795289,110.0587446,108.2000339,105.6670541,105.3179079,106.9377138,110.5137883,110.140689,107.9239694,109.3519827,109.6299453,110.1281498,100.9654221,102.4666386,103.4700082,108.1764625,106.5468577,100.7445462,107.8399791,107.2715281,105.747545,100.6765842,105.410002,100.2400332,100.1181926,105.7606052,100.8953678,111.3825837,108.3756218,108.1520897,112.5829942,111.2428227,107.153389,106.786707,107.1429621,101.4673901,109.4709862,108.9559962,107.46547,100.9039382,110.1238209,107.8969905,99.95527654,100.239322,107.3136607,111.8092031,108.9624227,115.9977864,100.7512606,108.1644281,100.2892486,109.1277795,110.8360874,116.3778878,101.9084883,108.8381504,101.4594873,107.9769266,110.246102,108.1055049,105.3601686,111.2530053,110.335062,108.8121537,101.6056498,103.1859863,105.5600856,107.4650177,101.4024914,100.4380379,109.0353127,112.067811,108.9703988,107.5112108,114.2087843,106.4789617,108.974037,109.1242685,108.7168414,111.08211,108.0053871,104.6760447,107.4918415,109.9309866
14/02/2019,109.7279602,108.8830133,107.3490848,108.5748614,107.3229908,109.9855213,101.6822681,102.5371384,111.2509578,105.0877679,103.2278775,111.031869,116.7140266,107.8720986,101.1375725,109.942243,108.2409279,109.0617177,110.0233047,100.6442475,102.5946719,108.7370752,109.8265675,107.9131811,104.9344153,105.3317303,106.3024824,110.3945713,109.9802603,107.6531047,108.741375,109.3557147,109.8687543,101.2388879,102.5417193,102.8694298,107.9235974,106.3481258,100.8600077,107.6228736,106.9722775,105.5122399,100.7037225,105.5940853,100.6349968,100.1172003,105.0272944,100.9101672,111.0753957,108.2059291,107.8731208,112.3303509,111.3909983,106.8607912,106.3953258,106.7704583,101.5626536,109.1936636,108.7169725,107.0750044,101.1067136,109.9701969,107.7187038,99.95427313,100.2383611,107.0653235,111.6831897,108.7718952,116.0201577,100.8640454,107.8693487,100.2958745,108.9328093,110.9394056,117.6705171,101.9735873,108.597254,101.5508327,107.3645325,109.9913806,107.8475047,105.5436867,111.0131942,110.2510149,108.9021837,101.7284101,102.7483019,105.8454796,107.0739625,101.6196218,100.6048739,108.8774906,112.0719505,108.7515561,107.0378675,114.1470526,106.5056862,109.0669186,109.7820212,108.4635692,110.7048411,107.823998,104.6668805,107.1344211,109.8217095
15/02/2019,110.9272947,109.8979804,106.5136772,109.3443686,107.914649,111.2290494,101.6922757,102.9358874,112.5817744,104.8993321,103.3390468,111.5503269,115.8010883,109.3938658,101.1237107,111.126211,109.2365411,109.8009264,111.217958,100.6843381,102.4467905,109.5269889,111.0001868,109.4392946,106.9206343,105.5161463,108.2592983,111.5372399,111.1858792,106.7698211,110.0669216,110.5686935,111.0494024,101.2705328,102.593028,103.373619,108.8494456,107.0917677,100.7995745,108.5857897,108.3778813,105.1035065,100.718845,104.9242698,100.5608048,100.1228568,107.0162213,100.9249667,112.4727846,109.1691599,109.3919512,113.5548844,112.2677039,108.2229397,107.7862004,107.5882033,101.5769559,110.4080003,109.7112618,108.8117023,101.1008502,111.2276093,108.5022646,99.95326972,100.2495955,108.9827088,113.0221285,109.4959383,116.0372304,100.8005083,109.3808862,100.3025005,108.54229,111.4569444,117.9249175,102.0220312,109.5830274,101.5631481,109.396298,111.1961612,107.0012642,104.857587,112.1474608,111.3285971,109.9212009,101.7496839,103.1093814,107.4049536,108.8141876,101.7772217,100.5872325,109.8441507,113.1146343,109.6843284,106.3818303,112.1466849,105.6604089,109.5923175,110.8507614,109.6428387,111.6892771,106.2462969,104.4675587,108.8609169,110.6822175
18/02/2019,110.9272947,110.2199015,107.1303065,109.7227801,107.6580505,111.2290494,101.764462,103.6356529,112.5817744,104.8993321,103.3390468,111.5503269,116.3346433,109.6030397,101.1237107,111.126211,109.5599491,110.0646385,111.217958,100.8310447,102.5634333,109.8856248,111.0001868,109.6879946,106.9154456,105.5681186,108.3776684,111.4336984,111.1858792,107.4013151,110.0669216,110.5686935,111.0494024,101.2705328,102.7837955,103.5515682,109.5084832,107.3833022,100.8572269,108.9538933,108.6061127,105.4552045,100.7865993,106.4773755,100.5608048,100.1401243,107.0105389,100.9249667,112.4727846,109.4983783,109.6037609,113.5548844,112.2677039,108.4630091,108.4093682,108.0584251,101.6506383,110.4080003,110.0402274,109.1030946,101.1008502,111.2276093,108.7142715,99.95018782,100.292907,109.3073463,112.6065445,109.7106981,117.4142387,100.8578788,109.6134631,100.3223938,109.4983634,111.4569444,117.9696095,102.1801744,109.8846761,101.6387027,109.4180281,111.2135285,107.5310245,106.3859743,112.1474608,111.2433807,110.3484618,101.8061816,103.2649396,107.4049536,109.1067505,101.5497596,100.6093547,110.0217005,113.619905,110.045957,106.9091513,115.6154776,107.239285,109.8004042,110.8507614,109.9434254,111.6892771,107.1736664,104.4675587,109.1903652,110.9218506
19/02/2019,111.0993036,110.3988677,107.194312,109.8897885,107.0571319,111.388118,101.830455,104.3119625,112.0500038,105.1097457,103.4937282,111.7310856,116.8969166,109.3993935,101.2148379,111.2945404,109.7736216,110.1569651,111.386488,101.0201595,102.5396191,110.0463339,111.1546885,109.4505991,107.0098792,105.607525,108.1980167,111.34377,111.3306923,107.4262247,110.428132,110.6784279,111.1995047,101.4889669,102.8985679,103.8778083,109.8337537,107.6540783,100.8926722,109.1417091,108.4278529,105.0995378,100.8222355,106.8134004,100.7462849,100.1450862,107.1053399,100.9693651,112.8575613,109.6984101,109.4022834,113.7906994,112.2862258,108.2954103,108.4711089,108.2678207,101.7149348,110.5844783,110.2244235,108.89912,101.24206,111.4042769,108.7224701,99.94918441,100.3096108,109.1378794,112.5188184,109.7205382,117.3223989,100.8976852,109.4085233,100.3290197,109.8534787,111.6375143,118.9081408,102.3769125,110.0431606,101.7035285,109.4387705,111.4081073,107.4424445,106.7331931,112.1348715,111.1212012,110.1343227,101.8783731,103.4736191,107.1373968,108.8992756,101.4887532,100.6585017,110.1055435,113.8483117,110.2127797,107.0793888,115.5865819,107.5552561,110.4035367,111.4877921,109.8094834,111.8446713,106.9708423,104.6668805,108.9463869,111.0079093
