Start Date,01/01/2018,,,,,,,,,,,,,
End Date,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,SPTR500N Index,XNDX Index,RU20INTR Index,SX5T Index,TUKXG Index,NDUEEGF Index,NKYTR Index,IBOXIG Index,IBOXHY Index,QW5A Index,IBOXXMJA Index,JPEICORE Index,BCOMGCTR Index,BCOMTR Index
,S&P 500,Nasdaq 100,US Small Caps,Euro Stoxx 50,UK FTSE,MSCI EM,Japan ,US IG,US HY,EU IG,EU HY,EM Bond,Gold,Commodity
Dates,,,,,,,,,,,,,,
12/09/2018,5096.87,8559.49,8509.4048,6848.74,6411.85,460.895,35545.89,273.6408,275.7162,225.0985,192.1391,519.948,296.7112,172.5681
13/09/2018,5124.74,8644.68,8505.0171,6863.32,6384.21,466.948,35886.67,274.0408,276.0799,225.1377,192.2214,523.497,296.067,171.0273
14/09/2018,5126.68,8626.17,8542.315,6885.86,6403.91,471.95,36316.51,273.6204,276.3033,225.0647,192.3277,524.655,294.3446,170.4956
17/09/2018,5098.19,8499.54,8452.6116,6888.91,6402.21,466.436,36316.51,273.5602,276.3521,225.0509,192.5375,523.513,295.5483,169.8655
18/09/2018,5125.7,8568.65,8489.5914,6914.34,6400.57,468.019,36828.94,272.4709,276.5665,224.9721,192.645,522.81,294.8549,171.1087
19/09/2018,5132.13,8563.99,8450.0576,6935.14,6427.65,473.311,37225.18,271.9028,276.4466,225.0349,192.825,523.366,296.196,172.4153
20/09/2018,5172.53,8653.98,8535.859,7006.3,6459.69,476.009,37228.97,272.8137,276.391,225.1634,192.9577,526.01,296.949,173.5
21/09/2018,5170.7,8610.58,8496.8797,7063.29,6567.45,482.676,37535.61,273.0359,276.4371,225.4138,193.0271,527.558,294.5151,174.587
24/09/2018,5152.54,8630.79,8462.5312,7023.65,6539.56,478.542,37535.61,272.7338,276.3068,224.9102,193.0055,527.779,295.3274,175.5468
25/09/2018,5146.07,8647.31,8479.8805,7046.38,6582.65,478.291,37646.2,272.279,276.2668,224.5844,192.9833,527.803,295.5169,176.0389
26/09/2018,5129.13,8647.18,8394.6994,7073.94,6586.09,480.28,38037.01,273.3765,276.4187,224.6719,192.8729,529.296,294.0636,175.248
27/09/2018,5143.98,8723.74,8393.1602,7108.23,6616.38,482.856,37661.84,273.6395,276.5996,224.6219,192.7532,532.054,291.2121,175.3753
28/09/2018,5144.09,8721.55,8423.9078,7003.99,6585.47,481.423,38173.51,273.5146,276.7841,225.0206,192.4477,531.809,293.388,176.3125
01/10/2018,5162.85,8741.9,8307.0204,7034.8,6572.73,480.73,38372.48,273.4106,277.5074,225.1081,192.6885,530.932,292.3378,178.7509
02/10/2018,5160.94,8723.13,8223.3201,6982.95,6554.21,474.717,38411.82,273.7298,277.6806,225.4727,192.633,530.571,296.1088,180.3872
03/10/2018,5164.61,8733.59,8299.1603,7016.91,6585.54,475.558,38159.13,271.5928,277.6161,225.1363,192.8138,530.231,295.1209,181.489
04/10/2018,5123.26,8566.55,8178.3765,6954.28,6511.28,464.231,37944.93,270.6782,276.1879,224.6078,192.7963,525.649,294.8198,179.665
05/10/2018,5094.98,8462.48,8105.1963,6893.36,6423.68,459.825,37641.22,269.9324,275.6727,224.4022,192.6857,524.023,295.8191,179.9028
08/10/2018,5092.98,8409.65,8092.2992,6821.17,6348.89,457.446,37641.22,269.9324,275.8145,224.592,192.5582,524.023,291.7016,179.9896
09/10/2018,5086.8,8431.27,8054.5359,6846.06,6352.63,456.762,37143.75,270.5054,274.8746,224.6022,192.2893,523.212,292.4309,180.6428
10/10/2018,4919.65,8057.13,7824.0059,6734.31,6272.01,452.945,37201.75,269.702,273.7186,224.448,192.2041,522.536,292.9154,178.9004
11/10/2018,4818.45,7965.09,7675.1745,6615.35,6157,438.778,35753.34,270.9303,273.6826,224.5654,191.586,522.191,301.3277,177.9486
12/10/2018,4887.26,8186.04,7682.0353,6584.87,6147.32,450.494,35917.62,271.0876,274.3085,224.7211,191.888,523.551,299.9718,178.6042
15/10/2018,4858.48,8084.78,7713.9173,6617.77,6176.59,446.623,35247.59,270.3232,274.4683,224.754,191.8492,523.898,302.0649,180.4828
16/10/2018,4963.01,8322.4,7931.2571,6714.59,6203.11,452.595,35687.47,270.6324,275.0273,224.7816,191.893,524.968,302.2559,180.2874
17/10/2018,4961.9,8324.92,7895.361,6685.21,6198.89,452.17,36149.41,270.0936,274.9076,225.0918,191.9594,525.544,301.391,179.6278
18/10/2018,4890.83,8139.01,7752.3084,6621.61,6176.01,446.285,35859.85,269.8274,274.3,225.2533,191.7737,523.848,302.0731,177.6616
19/10/2018,4889.15,8128.88,7659.3809,6620.03,6196.05,446.545,35660.31,269.1729,274.1328,224.9595,191.3296,522.584,301.7484,178.0857
22/10/2018,4868.22,8167.75,7646.8694,6577.28,6189.9,451.784,35791.26,269.1799,274.0727,224.8915,191.4643,522.04,300.7988,177.7713
23/10/2018,4841.56,8142.08,7582.7376,6475.95,6112.93,441.526,34835.28,269.0115,273.0585,224.9938,191.1461,521.424,303.8147,176.4675
24/10/2018,4692.13,7765.19,7295.2534,6454.07,6119.75,438.103,34962.52,269.9061,273.2738,225.1397,190.9557,521.377,302.434,175.7519
25/10/2018,4779.51,8025.09,7453.0207,6524.31,6157.03,436.272,33660.87,269.4375,272.7564,224.8739,190.6196,521.319,302.7727,175.4128
26/10/2018,4696.7,7837.53,7371.1458,6463.47,6100.29,431.96,33528.2,270.0412,272.0341,225.0959,190.2388,521.618,303.6274,176.1952
29/10/2018,4665.93,7679.12,7338.7873,6504.8,6176.56,429.773,33473.71,269.9275,272.114,224.7369,190.3951,520.46,301.6711,174.9854
30/10/2018,4739.33,7789.92,7484.9364,6488.72,6184.94,430.474,33983.42,269.0242,271.4691,224.7768,190.4159,519.508,301.1253,173.3082
31/10/2018,4790.87,7969.75,7508.933,6593.03,6266.04,439.499,34722.2,268.415,272.3172,224.6962,190.5251,518.867,298.6133,172.5063
01/11/2018,4841.54,8086.52,7676.0931,6608.27,6255.5,446.66,34355.3,268.4713,272.5107,224.5718,190.6902,520.258,304.4327,173.3351
02/11/2018,4811.26,7967.69,7691.5624,6629.31,6237.44,458.281,35236.17,267.5253,272.8613,224.543,191.0229,520.985,303.1496,173.9684
05/11/2018,4838.3,7935.48,7689.3518,6635.42,6245.99,456.298,34690.38,268.1686,273.1153,224.6202,191.0979,521.283,302.9622,174.6514
06/11/2018,4868.85,7996.06,7732.4242,6615.74,6190.45,456.281,35084.55,268.5621,273.4023,224.6422,191.1485,521.183,301.5067,173.5643
07/11/2018,4972.15,8241.23,7862.1681,6695.64,6257.81,458.898,34986.41,269.0728,274.3509,224.6609,191.4121,522.013,302.1163,173.6944
08/11/2018,4961.5,8194.75,7843.5416,6677.98,6283.78,456.901,35621.89,268.6955,274.5594,224.6377,191.5469,520.909,301.2515,172.764
09/11/2018,4916.45,8058.21,7701.1126,6661.25,6252.68,448.921,35247.15,269.1203,273.4031,224.9089,191.3208,520.236,297.2119,171.9926
12/11/2018,4819.59,7817.75,7548.5396,6588.22,6206.7,444.433,35278.25,269.1203,273.5443,224.8771,190.9078,520.236,296.0044,172.3442
13/11/2018,4812.57,7819.82,7529.0897,6651.63,6207.29,444.262,34550.57,268.9947,272.2669,224.5089,190.3851,518.116,295.509,171.1061
14/11/2018,4777.02,7753.99,7469.4019,6611.49,6189.72,445.247,34607.54,268.4312,271.2054,224.2629,189.9501,517.644,297.6578,175.8513
15/11/2018,4828.72,7893.82,7577.9809,6580.44,6206.82,451.106,34539.64,267.0384,270.0414,224.1986,189.223,516.933,298.9256,171.9729
16/11/2018,4839.7,7867.03,7595.6727,6560.71,6185.54,453.616,34344.35,268.0059,269.6766,223.7236,188.3643,517.205,300.879,174.1834
19/11/2018,4759.25,7610.41,7441.9312,6518.6,6174.09,454.541,34567.43,267.9948,269.4565,223.3669,187.6157,516.638,301.4519,176.1203
20/11/2018,4673.11,7477.88,7305.1408,6427.31,6127.37,447.311,34192.48,267.4655,268.641,222.946,186.7861,512.828,300.4677,172.3143
21/11/2018,4687.61,7534.12,7401.1564,6505.36,6217.6,448.462,34072.74,268.0256,269.4787,222.9052,187.3947,513.762,302.1525,173.1042
22/11/2018,4687.61,7534.12,7401.1564,6449.18,6146.82,448.925,34292.96,268.0256,269.5258,223.0149,187.6789,513.762,302.1525,173.1042
23/11/2018,4657.05,7478.77,7403.3001,6470.91,6140.24,445.789,34292.96,268.1892,269.0056,223.3396,187.5357,513.197,301.041,169.2182
26/11/2018,4729.77,7651.83,7489.3597,6544.14,6213.66,449.216,34555.07,268.5847,269.7694,223.2877,187.5676,511.83,301.002,169.1991
27/11/2018,4745.23,7677.84,7424.4002,6532.52,6196.75,450.873,34777.49,268.0177,269.3991,223.3589,187.1119,510.188,298.8661,168.5486
28/11/2018,4854.46,7921.38,7611.1375,6536.4,6185.86,456.202,35133.34,267.9383,270.2059,223.1754,186.9492,511.955,301.3113,171.3156
29/11/2018,4844.63,7897.72,7587.7428,6548.5,6217.7,459.143,35268.92,267.6411,270.8094,223.3144,186.9101,515.21,301.4782,171.6788
30/11/2018,4884.88,7962.59,7628.2868,6546.38,6165.84,457.611,35411.41,267.5309,271.0024,223.2186,186.8658,516.029,300.42,171.5349
03/12/2018,4938.32,8092.21,7706.4907,6632.74,6238.43,467.822,35765.82,268.8151,272.2448,223.2523,187.4051,519.808,303.812,172.3902
04/12/2018,4778.69,7786.53,7367.3687,6581.93,6203.41,466.624,34912.33,269.4004,271.9417,223.3212,187.0222,519.277,305.5477,173.3254
05/12/2018,4778.69,7786.53,7367.3687,6501.47,6114.26,460.963,34727.41,269.4004,271.9891,222.9971,186.4817,519.277,304.5874,173.2518
06/12/2018,4772.46,7838.72,7351.6474,6286.17,5922.36,450.394,34065.62,269.2085,270.0428,223.1785,185.9642,518.936,304.8526,171.0012
07/12/2018,4661.7,7580.16,7206.3624,6312.14,5987.78,451.521,34346.14,270.0408,270.6668,222.8957,185.7769,520.769,307.0789,173.5433
10/12/2018,4669.95,7659.79,7181.8938,6226.42,5937.81,442.976,33618.65,269.8851,270.058,222.7673,185.2276,520.177,306.3551,171.9993
11/12/2018,4668.45,7684.42,7167.4048,6305.52,6013.25,443.907,33505.4,270.213,270.4059,222.9495,185.1113,520.451,305.836,171.7859
12/12/2018,4693.78,7752.88,7243.2212,6414.19,6077.96,450.429,34225.84,270.6827,271.2632,222.8425,185.6982,522.169,306.5428,170.8903
13/12/2018,4693.45,7758.65,7133.3375,6422.85,6076.47,453.49,34564,270.9273,271.3972,223.2513,186.4806,524.123,305.9255,171.5861
14/12/2018,4604.27,7560.31,7024.8057,6382.45,6047.9,447.227,33864.74,271.3173,271.0752,223.5242,186.6218,524.136,304.4742,169.0005
17/12/2018,4508.8,7392.28,6862.6818,6323.87,5984.36,445.372,34073.95,271.9722,270.3941,223.5294,186.5643,524.457,307.0854,166.9528
18/12/2018,4509.4,7443.04,6858.0905,6280.85,5921.05,443.156,33453.8,272.4345,269.2348,223.5443,186.3425,524.182,307.5473,165.7468
19/12/2018,4440.26,7272.72,6719.2792,6304.1,5977.9,445.336,33251.75,273.5577,268.5109,223.5685,186.3892,524.105,308.2546,166.3337
20/12/2018,4370.3,7158.32,6604.281,6198.08,5930.69,441.782,32308.54,271.7055,265.0609,223.5837,186.1322,523.928,311.0965,163.9579
21/12/2018,4280.33,6932.86,6435.3924,6199.22,5938.86,440.679,31949.86,271.1758,263.9933,223.463,185.8305,523.117,308.7125,163.7316
24/12/2018,4164.5,6764.08,6310.6032,6143.77,5907.77,438.621,31949.86,271.8211,263.2207,223.5012,185.876,523.343,312.1355,160.6796
25/12/2018,4164.5,6764.08,6310.6032,6143.77,5907.77,437.433,30348.98,271.8211,263.2207,223.5012,185.876,523.343,312.1355,160.6796
26/12/2018,4371.1,7180.76,6623.8999,6143.77,5907.77,437.522,30678.24,270.7063,262.8796,223.5012,185.9188,522.817,312.4721,162.7857
27/12/2018,4408.8,7210.4,6634.4898,6068.53,5823.49,439.272,31869.62,271.2212,263.3799,223.7418,185.878,523.057,314.4813,161.9403
28/12/2018,4403.83,7207.39,6668.6746,6170.11,5955.53,444.034,31769.86,271.103,264.4901,223.5683,185.8819,523.542,314.9689,161.5125
31/12/2018,4441.63,7259.55,6722.153,6200.89,5950.36,445.488,31769.86,272.1076,265.1442,223.6047,185.9332,523.255,314.6151,159.7202
01/01/2019,4441.63,7259.55,6722.153,6200.89,5950.36,445.61,31769.86,272.1076,265.1442,223.6047,185.9332,523.255,314.6151,159.7202
02/01/2019,4447.28,7295,6759.001,6183.86,5955.76,440.886,31769.86,272.7307,265.3577,224.0734,185.7507,523.766,315.3459,160.3035
03/01/2019,4337.99,7051.52,6634.7872,6104.29,5919.68,438.039,31769.86,273.8825,265.6722,223.8998,185.1642,525.973,317.9952,161.2917
04/01/2019,4486.93,7367.61,6883.715,6284.4,6047.71,445.14,31051.11,272.5049,269.2297,223.1678,184.9989,529.009,315.8067,163.137
07/01/2019,4518.39,7442.84,7006.5887,6267.45,6024.24,451.142,31808.28,273.0847,271.325,222.9214,185.5484,532.051,316.8788,163.6686
08/01/2019,4562.27,7515.79,7112.4186,6311.45,6069.1,450.069,32070.3,273.1676,272.7486,222.6924,186.346,531.459,315.9174,164.4597
09/01/2019,4581.99,7571.95,7173.6059,6345.13,6108.93,458.804,32424.3,273.8091,274.0829,222.9646,187.2437,533.958,317.4358,166.4775
10/01/2019,4602.69,7595.18,7207.0697,6356.48,6140.99,460.773,32006.42,273.2139,273.8676,223.1113,187.1701,533.052,316.3388,165.607
11/01/2019,4602.02,7572.75,7216.8647,6344.71,6119.15,461.898,32317.38,273.9871,274.0233,223.3361,187.4889,533.375,316.8745,165.9773
14/01/2019,4578.2,7503.52,7144.4588,6314,6063.29,458.021,32317.38,273.3866,273.6185,223.4745,187.5353,533.318,317.3983,166.5123
15/01/2019,4627.35,7651.04,7206.3177,6341.66,6098.67,463.745,32627.84,273.409,273.973,223.8582,187.8109,534.633,316.6615,166.9448
16/01/2019,4637.71,7649.8,7253.6623,6360.62,6070.06,465.719,32449.2,273.845,274.9655,223.9856,188.426,535.855,318.0033,167.2789
17/01/2019,4673.24,7707.04,7316.4691,6344.35,6048.07,465.539,32384.95,274.0326,275.0983,223.9161,188.575,536.014,317.6333,167.6881
18/01/2019,4734.94,7782.93,7392.6119,6479.87,6166.12,469.698,32803.69,274.7743,276.0638,224.0603,188.8962,538.753,315.2577,169.6357
21/01/2019,4734.94,7782.93,7392.6119,6461.83,6168.12,469.912,32888.23,274.7743,276.2069,224.2505,189.0439,538.753,315.2577,169.6357
22/01/2019,4668.04,7624.85,7267.7417,6436.45,6106.88,466.305,32735.18,276.0628,275.4068,224.4557,188.8984,539.03,315.489,166.992
23/01/2019,4678.32,7638.56,7251.8042,6435.07,6055.11,466.743,32688.85,276.1331,275.1978,224.5212,188.7296,542.162,315.6812,166.9735
24/01/2019,4684.86,7688.79,7302.5651,6464.39,6033.94,470.396,32658.55,277.2872,275.0527,224.9706,188.8339,544.296,314.6501,167.2657
25/01/2019,4724.74,7786.1,7394.809,6540.75,6025.33,476.371,32974.32,277.1228,275.7663,225.0386,189.0102,544.528,319.149,169.0694
28/01/2019,4687.66,7682.53,7348.386,6487.04,5970.36,474.397,32776.6,277.3067,275.4159,225.0555,189.1084,543.125,320.4607,166.5962
29/01/2019,4680.9,7608.77,7338.0888,6520.45,6047.19,475.179,32804.12,278.0182,275.781,225.1591,189.0302,542.008,321.926,167.928
30/01/2019,4754.05,7810.56,7415.7101,6540.1,6142.49,478.355,32632.52,278.5504,276.4097,225.2857,189.227,542.237,322.0208,168.7357
31/01/2019,4795.64,7924.35,7478.3852,6542.17,6166.58,484.494,32976.92,280.7506,277.8147,226.0646,189.8229,548.481,324.4165,168.4193
01/02/2019,4800.4,7888.42,7491.8315,6566.38,6212.04,484.638,33000.51,280.1241,278.1359,226.1728,189.9141,548.969,323.6791,168.9307
04/02/2019,4832.98,7985.3,7569.3164,6554.12,6224.34,483.645,33151.92,279.9623,278.4272,226.214,189.8739,548.666,323.0579,169.2468
05/02/2019,4855.77,8058.37,7582.8445,6657.33,6351.1,485.424,33089.5,281.045,279.5034,226.6013,190.3158,551.526,323.0548,168.7994
06/02/2019,4845.3,8030.63,7572.0485,6652.58,6347.31,483.855,33136.5,280.7246,279.8198,226.9264,190.7352,551.237,321.9008,169.0298
07/02/2019,4800.45,7924.6,7511.0045,6524.21,6277.36,480.871,32941.59,280.9978,278.7725,227.3131,190.4915,549.739,321.8733,167.0655
08/02/2019,4804.81,7937.29,7515.4444,6492.86,6257.54,478.132,32277.86,281.3362,278.4422,227.3201,190.1166,548.506,322.9478,167.1316
11/02/2019,4808.26,7932.87,7578.318,6554.96,6308.8,477.924,32277.86,280.9674,278.6388,227.1215,190.157,547.09,321.3956,166.3091
12/02/2019,4870.47,8053.99,7674.5908,6607.03,6312.37,481.053,33120.86,280.7924,279.6419,227.0538,190.3597,548.175,321.9316,167.2426
13/02/2019,4885.48,8055.37,7698.6789,6631.09,6364.4,480.92,33565.77,280.4812,279.775,227.2207,190.5195,549.802,322.2226,167.3933
14/02/2019,4873.71,8064.5,7711.3024,6591.7,6386.5,479.713,33558.2,280.8909,279.7779,227.4516,190.6591,549.877,321.9501,166.9806
15/02/2019,4926.98,8102.17,7832.34,6713.04,6421.7,475.777,33178.67,281.1934,280.2961,227.4821,190.7545,548.891,323.9809,169.0713
18/02/2019,4926.98,8102.17,7832.34,6720.38,6406.43,478.591,33783.84,281.1934,280.4403,227.6163,191.1092,548.891,323.9809,169.0713
19/02/2019,4934.62,8115.3,7858.5976,6709.24,6370.67,478.702,33816.86,281.6143,280.503,227.7691,191.3226,549.992,329.6302,169.821
20/02/2019,4944.06,8114.15,7894.5595,6750.83,6414.55,484.412,34021.39,281.3005,280.8445,227.793,191.5167,550.376,330.4121,170.6426
21/02/2019,4926.93,8082.93,7864.4763,6759.55,6377.83,485.214,34073.36,280.3466,280.8456,227.5152,191.7033,550.528,325.507,170.8748
22/02/2019,4958.63,8146.65,7937.1988,6773.72,6387.81,489.042,34011.89,281.2565,281.1061,227.7543,191.9078,551.991,326.7545,171.5899
25/02/2019,4965.21,8175.21,7931.0566,6793.32,6392.38,493.21,34174.95,281.3702,281.6065,227.7863,192.3411,552.789,326.0109,169.9034
26/02/2019,4961.33,8184.16,7874.6139,6812.6,6363.35,492.001,34074,281.9889,281.9511,227.8397,192.6435,553.415,325.7875,169.7192
27/02/2019,4959.17,8177.37,7893.1248,6799.03,6324.27,490.317,34244.17,280.7796,282.2783,227.7396,192.9327,553.987,324.0191,170.5712
28/02/2019,4946.19,8156.98,7867.17,6831.12,6307.72,485.583,33971.97,280.7624,282.3163,227.675,192.9976,553.966,322.7901,170.1244
01/03/2019,4980.49,8219.1,7938.4721,6859.79,6336.25,485.876,34317.53,280.5072,282.5359,227.6946,193.1734,552.407,318.6668,169.2487
04/03/2019,4961.24,8218.25,7867.9286,6870.18,6360.91,486.838,34665.98,281.3074,282.4804,227.9942,193.3514,551.791,315.8611,168.9742
05/03/2019,4955.74,8225.09,7832.3152,6891.04,6404.63,487.572,34513.86,281.1625,282.3036,227.955,193.5066,550.552,315.1954,169.7702
06/03/2019,4923.57,8174.99,7675.23,6885.81,6415.84,487.957,34308.19,281.458,281.9384,228.1344,193.3663,551.698,315.9281,168.8347
07/03/2019,4884.28,8077.58,7610.2766,6854.28,6393.55,482.376,34084.52,282.3875,281.5185,228.6211,193.2082,551.101,315.5812,168.3843
08/03/2019,4874.2,8064.71,7602.445,6801.97,6345.99,476.182,33400.72,282.2026,280.731,228.3154,192.7558,550.401,318.838,168.2841
11/03/2019,4945.72,8235.22,7737.6517,6845.15,6369.5,481.296,33558.83,282.2449,281.3299,228.5066,192.9209,552.444,316.8746,167.8793
12/03/2019,4960.5,8278.06,7742.7149,6844.12,6387.83,486.102,34160.27,283.496,281.9782,228.745,193.3282,554.111,318.594,169.1551
13/03/2019,4995.21,8342.08,7773.429,6884.53,6395.01,485.655,33821.19,283.2371,282.7865,228.8949,193.6316,553.952,321.3729,170.5658
14/03/2019,4992.06,8327.15,7744.6967,6924.03,6421.73,484.648,33816.07,282.6898,283.0034,229.0005,193.8812,554.965,317.8774,170.1944
15/03/2019,5017.08,8400.88,7764.6268,7015.29,6460.03,488.864,34076.33,283.5976,283.1606,229.1668,193.9892,556.43,319.7306,170.7004
18/03/2019,5035.71,8423.06,7816.9389,7019.15,6523.4,494.403,34288.64,283.8209,283.3331,229.4939,194.222,557.526,319.5018,171.3471
19/03/2019,5035.15,8449.68,7772.5217,7066.22,6545.57,495.199,34260.6,283.6875,283.6245,229.4788,194.469,558.323,320.7449,171.8118
20/03/2019,5020.49,8486.99,7713.5738,6990.32,6516.09,494.065,34327.43,284.8812,283.7214,229.5688,194.4244,558.52,319.5691,172.4233
21/03/2019,5075.16,8616.37,7810.1236,6980,6579.24,494.647,34327.43,285.4685,284.3858,229.8563,194.3143,561.29,321.0079,172.3671
22/03/2019,4979.14,8424.09,7527.9718,6852.16,6447.1,490.01,34356.99,287.431,283.993,230.2596,194.2307,560.114,322.2757,171.1299
25/03/2019,4975.23,8413.63,7562.7855,6841.28,6420.26,484.529,33324.04,288.1862,283.7483,230.0642,194.135,559.659,324.8578,171.51
26/03/2019,5010.96,8452.95,7639.359,6880.76,6437,485.794,34040.94,288.6262,284.1761,230.0867,194.3194,561.185,323.0219,171.6843
27/03/2019,4987.74,8403.85,7609.7365,6887.47,6435.12,482.943,34235.27,289.4309,284.2708,230.8437,194.4756,560.462,321.9436,170.7967
28/03/2019,5006.19,8418.62,7678.4988,6883.85,6475.11,483.678,33682.94,289.2988,284.414,230.6709,194.5152,560.31,316.6846,169.8097
29/03/2019,5040.06,8485.66,7702.5157,6955.63,6515.26,489.658,33960.15,289.0215,285.0206,230.8122,194.7819,562.106,317.4883,169.8207
01/04/2019,5098.4,8600.25,7784.2956,7025.51,6549.44,495.209,34445.74,287.6943,285.7189,230.7686,195.1986,562.867,316.5008,171.0811
02/04/2019,5098.62,8625.67,7771.1356,7046.91,6615.44,495.7,34439.78,288.0423,285.7756,231.1443,195.7253,562.854,316.8153,171.4877
03/04/2019,5109.58,8677.81,7809.2447,7129.63,6639.75,499.787,34772.72,287.5959,286.1293,230.8835,196.0204,562.639,316.8119,172.1736
04/04/2019,5121.05,8674.5,7842.3508,7142.85,6634.53,500.225,34791.52,287.9165,286.1903,230.8789,195.9132,563.132,316.5883,172.2877
05/04/2019,5144.83,8718.52,7917.8275,7154.36,6674.8,502.271,34923.72,288.5281,286.6308,230.862,196.0036,563.47,316.9273,172.588
08/04/2019,5150.28,8742.57,7900.2348,7137.31,6679.3,503.829,34850.29,288.2689,286.8814,230.9017,196.1301,563.012,318.5314,173.4681
09/04/2019,5120.13,8706.74,7803.7031,7094.07,6655.71,506.119,34915.85,289.044,286.9097,230.9575,196.1307,563.879,320.1183,173.162
10/04/2019,5138.23,8756.21,7913.2514,7109.49,6652.43,507.441,34731.65,289.8261,287.0959,231.335,196.2521,563.392,321.5098,174.0941
11/04/2019,5138.47,8737.12,7901.5929,7131.67,6656.03,503.495,34769.78,289.7381,287.6184,231.2659,196.3701,562.333,316.4902,172.3755
12/04/2019,5172.8,8775.38,7930.5866,7159.65,6673.17,504.28,35024.7,289.4725,288.2118,230.8983,196.5844,561.306,316.9761,173.3772
15/04/2019,5169.63,8776.49,7902.4403,7167.44,6673,502.993,35502.81,289.7675,288.2589,231.1261,196.8817,561.584,316.0846,172.6046
16/04/2019,5172.25,8805.96,7920.5513,7195.2,6702.66,506.401,35586.97,289.0526,288.3675,231.2294,197.0505,562.15,312.6542,171.865
17/04/2019,5160.86,8835.85,7844.8428,7225.06,6703.91,507.761,35677.15,289.1151,288.1178,231.1671,197.24,562.663,312.577,171.2386
18/04/2019,5169.09,8846.2,7835.6842,7269.73,6697.38,505.968,35376.32,289.5072,287.9571,231.6298,197.3474,562.504,312.4019,171.3444
19/04/2019,5169.09,8846.2,7835.6842,7269.73,6697.38,505.974,35553.18,289.5072,287.9571,231.6298,197.3474,562.504,312.4019,171.3444
22/04/2019,5174.42,8873.56,7807.1583,7269.73,6697.38,504.365,35580.95,288.5929,287.9789,231.6298,197.4328,562.142,312.8765,171.9155
23/04/2019,5220.34,8985.52,7932.5617,7281.5,6754.11,504.734,35647.95,289.2291,288.2236,231.6797,197.5905,562.923,311.8199,171.2701
24/04/2019,5208.91,8955.27,7947.8362,7278.96,6708.03,502.329,35552.28,290.344,288.4345,232.2588,197.5756,562.669,313.3591,170.8418
